cx,cy
572980.5130474725,6156172.587969134
574071.2371188385,6155357.910955294
572907.2999175575,6156118.341760806
573406.858668911,6155012.312088907
566224.7257907616,6155332.2828287985
192077666.1960245,6155207.921669812
561589.1482705801,6154339.93508808
566013.392398557,2055672487.5938108
572022.8612883968,2055640721.792159
566636.4379320155,6154231.463659327
562333.9117423365,6153775.316138869
573348.9345195513,6154074.575270224
566013.3901631703,2055667894.316037
572659.7932871829,6153871.08983968
571750.0302478886,6153598.226896924
566097.3960212551,6154003.672114361
565180.900759415,6153789.79642588
572322.3274251533,6153414.285579215
567592.5151395953,2055423799.1368113
575189.2937328877,2055143966.6697946
565445.5539162176,6152965.244187494
567763.6045409357,6153112.861065129
567561.1031774014,6153173.577468856
565402.461102307,6153502.721304784
561322.8009597978,2054843204.1455028
568210.2985179388,6152581.717411226
562871.323069032,6152958.036395498
564452.8175130491,6153252.730630466
59468694.751882315,1423393032.432081
571291.5191618813,2055098684.8105915
562934.1370262826,2054683758.3587227
571575.2287596777,6153160.646519032
568964.2550961616,6152615.022948795
566202.1761246662,6152635.325866931
571739.1037190005,6153040.003853172
571471.0282354237,6153006.638738211
570082.7720472456,2054857064.8400183
572851.2713186255,6152814.994649092
571553.6539466135,6152942.416786038
566643.6407564541,6152330.947784823
573133.6953127601,6152265.597661152
571635.753933986,6152888.086791963
571290.3649192048,2055090689.5559638
571835.4410173995,6152902.340765601
571924.4904510892,6152793.993793489
571372.6193626886,6152878.475519967
571703.2284856153,6152806.477868673
564318.5216173368,6152634.503286582
571457.9418579673,6152815.578030873
571786.1418480594,6152732.14880156
572516.1808491838,6152265.021405098
571536.9263653036,6152754.711298763
566972.8064922162,6152531.539519043
571588.4568856839,6152715.364135021
571027.0965878825,6152570.529606849
574103.7080212942,2054790770.8671808
563566.1050501425,6151945.309687383
571124.444501984,6152545.503961546
570841.1524509251,6152482.881188937
572387.2653272967,6151874.771199089
571199.969970797,6152509.829295337
570896.6834505443,6152420.524639913
571009.8253364956,6152432.239450218
566976.958513934,6151992.870936035
571144.9800397395,6152422.396336994
565014.7129282119,6152115.187369188
571272.2709412008,6152405.984603661
570647.9245013637,2054906230.9612901
570753.5389859552,6152342.675870137
570868.7934543475,6152319.990869503
569506.7714008653,6151965.3591369325
565660.1199271941,6151482.609020715
571000.6583457161,6152311.395727023
571135.5196896618,6152302.155226843
571237.0424552337,6152299.319962396
571352.9587700863,6152270.366389654
570783.4925703899,6152175.282158986
571447.3994661666,6152173.572599354
570881.1298676014,6152234.449751902
571001.0998107543,6152191.451244309
572296.5357548499,6151525.887688412
571106.7880096423,6152183.5438198475
571210.4964630508,6152119.906113612
571349.2040449088,6152146.206329771
570937.6766012233,6152019.334938753
570248.4665239431,6151703.903561643
570500.4969685982,6151846.974716987
571307.7576749749,6152029.946191619
571382.6891342798,6151991.743630987
571170.7363623459,6151833.730522466
568564.7303625052,6151413.121778097
573558.4946974305,6151514.06279071
570825.7651325406,6151873.0988563
572294.2442880215,6151211.313046199
570974.7894664657,6151791.607304727
564506.3193414337,6151667.476684494
562225.4720650138,2054629697.4637792
569952.354866366,6151482.286812627
570910.9088333319,6151779.311571224
571331.9945367045,6151706.245854077
570917.983048552,6151615.2774167955
566704.4376435388,6151139.63393863
569190.9820565863,6151387.149644282
571289.2297806554,6151540.150989838
572964.3270348918,2054128267.0983126
571228.7565493181,6151372.974195914
570997.0932500856,6151467.033302197
573614.185823724,6150880.252595476
569602.9976189798,6151209.784309055
570955.3298630398,6151347.438185013
570787.6344577442,6151256.85924705
573221.8777505235,6151286.198291498
567854.4356762841,2053888646.7475395
571169.8095664184,6151116.953577263
563785.7089989192,2054431811.436958
570644.9185023167,6150993.6372092655
571005.1360143207,6151121.175887868
568925.8915517316,6150931.056470896
572964.3256018342,2054122647.372502
571043.9093814128,6150774.529048011
571130.0080347005,6150825.267747228
571581.7651206582,6150397.452115295
568324.0511284469,6150616.789521074
191736215.45817125,6149755.817517852
571090.1664099756,6150568.231901776
568635.8961839431,6150232.262179362
568780.685962192,6150475.225364356
571012.9959332825,6150467.509013164
567695.0231005567,6150480.600105953
571079.6976468185,6150432.928697183
571639.1048363546,6149961.380861101
564712.7694308738,6150239.24725903
568314.1896754515,6150212.79055393
567617.8493872986,6150199.172260749
567806.6421895344,6150146.709342567
568301.1771111861,2054042068.5369632
570847.8424938056,6150166.272459487
566279.8845127858,2054067798.2173057
570262.3739219846,6150134.05051755
571066.8245156176,6150034.457985842
570371.1734516836,6150062.99418378
568216.3777675957,2054043438.8210185
564507.8326933237,6149777.677793206
571181.5617982713,2054033465.4590888
570676.5479990869,6149883.992547577
567814.4609659791,6149953.075922399
571067.0324567582,6149896.353871153
570455.3966332576,6149585.566054926
570667.1989548223,6149820.727981258
565363.6358383215,6149391.991569448
570592.4068581606,6149776.268262494
568370.667127405,2054041240.319866
567888.7062947989,6149842.209007648
573109.1767948376,6149027.4234640375
567920.9117984887,6149757.913774621
574079.1470522194,6149147.71882524
568536.0579726535,6149698.6810492985
568804.1211897164,6149687.957561406
568285.8676436957,2054041615.7487695
570934.4173976819,6149714.570324571
567854.452034988,2053940472.3842304
569236.4538689716,6149572.639070647
563952.0877656215,6149149.650085439
569350.7121538693,6149677.705640675
569478.5719898677,6149591.606613556
570880.5806223742,6149617.085094884
568409.4004714884,6149563.492182849
568665.2624625743,6149557.418358766
568935.7242711489,6149548.306420195
571335.8676277779,6149581.269559639
569362.4580287284,6149432.797511989
568523.6533436597,6149425.34499992
571003.6980072213,6149452.67294021
568796.3661661242,6149417.764355754
567992.3361054496,6149413.040585599
569065.8392390801,6149410.036481161
567742.272906829,6149412.001017537
572621.2409876445,6148922.146947583
566056.0763610603,6148990.447433249
570339.6069570458,6149393.858997285
571107.9135249208,6149393.858743861
569604.3912704012,2053872049.5445514
571020.132014501,6149241.099423287
567856.6702715983,6149357.794462632
571166.9830724124,6149329.074250392
571208.4968027625,6149181.679186799
570665.508502984,6149219.747993448
571731.582073204,6148916.786044407
568383.1402424967,6149294.369726303
568653.3176068465,6149287.447381363
568925.9235286637,6149279.0802699225
569194.5653028946,6149273.237124913
568168.3942633496,6149326.049543818
570561.1949889221,6149141.116294122
568092.7426705357,6149273.504333817
571144.3578435904,6149230.509531642
567847.459514285,6149221.462589533
570225.2937591112,6149250.369444398
569553.602957087,6149135.399741527
568244.5588178013,6149164.788900191
568513.9025247698,6149156.250223083
568785.0177286639,6149148.777448818
569089.865207821,6149175.390838154
569324.3804460632,6149134.182864251
570278.6646192442,6149198.612968258
570373.4488939507,6149178.3176338645
570244.7549262829,6149175.238618792
570357.8075774494,6149141.5540925795
566668.299989839,6148724.669089846
570209.8039065625,6149157.694894731
571161.7187180887,6149084.416370136
565001.1493430964,6148750.295298981
567811.5335938791,6148770.336634409
569020.6263727475,6149108.752292242
570164.5388590917,6149105.221429762
570196.3524422388,6149092.877168491
571112.4935309343,6148863.342536033
568099.4816137332,6149024.221239138
568374.86663311,6149027.354874921
568644.8143199047,6149019.82975534
570475.6041952645,6149080.669078626
568949.5572700112,6149042.569913319
571080.4200456911,6149075.697967775
570272.7501669672,6149101.492461319
569184.5374129097,6149002.615061124
570437.7093361457,6149069.114884435
569437.0855863454,6148993.136813339
570243.6549394958,6149069.059146128
570175.2097563884,6149062.344803864
570519.6683719791,6149080.106015234
570285.0626077589,6149059.0943336
570514.4116299357,6149062.34954458
570555.6994402178,6149016.967576601
568877.8605893886,6148976.307307018
570224.1515232597,6149005.225288097
570956.9059448009,6148905.939745581
570186.1934540353,6149002.109531497
570372.9857374501,6149026.5320930695
570493.2996055692,6149029.256448282
570300.3309456441,6149007.606647904
570904.4853019909,6148901.632575004
570144.8341999709,6149010.732989655
570269.9895364272,6148992.614737712
570689.2625997034,6148901.358297692
570445.3815178052,6148988.519971359
567959.6041750131,6149001.158247901
570505.4828808332,6148986.569080987
567276.7648096683,6148909.568375477
568227.8885279993,6148889.967906613
568504.5248271861,6148888.48699471
569757.3206143641,2053769277.398321
570145.3737589995,6148952.557340999
568773.9467867417,6148879.554759057
569042.4660865081,6148870.688818507
569312.6474208323,6148862.16008772
570559.1914853533,6148888.656084996
570553.3967778787,6148951.254782452
571292.0479976179,6148897.8986038435
570523.6697298153,6148905.707651341
570299.0982113597,6148912.612632737
570202.5520677937,6148950.437415662
570463.4108639436,6148918.047174853
570247.2280476018,6148945.2107198555
570209.1893065859,6148932.782376715
570264.7924274261,6148895.130127152
570159.6886376947,6148887.733590016
569525.557753103,6148830.415524198
569674.9317602594,6148797.859459177
570226.9467672057,6148881.320937665
571425.6158766228,6148831.187321359
570616.1954150471,6148805.857858638
570504.2132820392,6148815.400533246
570456.979996755,6148832.522882485
570882.5529774858,6148793.653579602
570418.4105506208,6148844.93555001
570325.9242751352,6148853.473458023
568369.990181825,6148764.7783698365
570134.7507749167,6148711.533043021
568634.4698444084,6148750.948947313
569860.0210787434,6148755.845443972
568134.7167464583,6148740.9402593225
570270.4342373431,6148846.7072598385
568902.3124171455,6148740.021067272
569171.3636485751,6148729.897597409
570308.770231789,6148827.840899016
569436.8854217005,6148749.033382525
567365.3998183014,2053675780.973572
571637.1485092157,6148718.1874402175
570402.88618704,6148803.830727187
567335.702785278,2053680136.650039
570712.2375834376,6148755.686634598
571354.0162600209,6148648.299929094
571112.420650507,6148589.578132874
568237.8724169258,6148705.0031578215
570710.0427189866,2053644870.1200283
567385.0270929014,2053682464.1180997
568503.2504151331,6148638.923062538
568762.954257637,6148618.794492345
570405.0792459715,6148648.31529887
565635.8556617621,6148090.256148992
569031.1748720447,6148599.735709291
569302.5497078723,6148593.708261218
570779.0948136469,2053644304.1156735
569484.6640736485,6148656.893983757
571464.6314559497,6148564.82923914
568374.5785323228,2053602309.7220953
564783.4361490891,6148286.749470065
570769.0039027568,2053644224.345201
570582.3726826056,6148539.5059268
569541.7226782724,6148571.8231174275
571558.2580919095,6148496.864972616
568313.4212533648,2053602375.7346141
569999.9331810517,6148511.075992271
571252.1073657767,6148543.343850936
571306.5900494636,6148511.829991493
568663.1082268934,6148506.377555276
568388.4937348343,6148311.611343694
570862.6166904438,6148469.79875107
568879.8918161212,6148448.443173287
570163.9341141046,6148470.557428381
569429.4078427892,6148463.333666328
569096.6835696094,6148395.23812007
571052.5949829906,6148438.876619276
568521.0436709952,6148478.072769018
571665.4938749894,6148426.896904244
570350.2333937397,6148423.761036039
571591.1735073201,6148485.757560288
571231.7551384915,6148435.296865662
571384.6619328946,6148451.291575563
568405.1461336375,2053602104.0792084
570543.2785425173,6148375.362035038
571912.5459045572,6148307.925774485
568343.9888507966,2053602136.3173664
571454.7694084996,6148403.06787225
568619.0399733111,6148343.41649539
570843.4771784624,6148332.705365301
569352.7081954627,6148219.546490543
569903.3212919882,6148391.805659631
571859.9200088736,6148233.129818376
569932.1531208734,6148329.756943111
566175.325233361,6148008.816020917
566571.7436821186,6148085.705829717
571400.956918338,6148325.937149044
571265.4152492355,6148196.5875280695
568473.7272779996,6148362.104182022
570118.6112373574,6148280.067434335
571610.0683507917,6148294.992875565
568776.3761950757,6148258.531927027
571469.3219658592,6148279.6445622025
570303.6044838825,6148233.742997599
571327.3708853051,6148282.775898947
570798.9018895546,6148241.555548759
571741.1360589224,6148203.096731047
571565.1206839395,2053481222.9664989
570497.7921265421,6148185.198410018
571400.314068679,6148233.715446616
568944.4782290491,6148164.288286279
571330.3025437059,6148195.635951476
570783.481744523,6148167.473142084
568426.3099927561,6148133.7721065
571206.6310365438,6148187.559430103
571634.6484635585,2053481314.830114
571521.8999254481,2053480946.439517
571398.9536311213,6148169.401907806
568239.6642700479,6147807.737209359
571871.6770760976,6148067.909264614
568680.5332846814,6148067.627754684
569241.9663900923,6147998.017835959
571067.1649512439,6148097.337097801
570760.0354915293,6148071.427806652
571342.8009298868,6148092.862919001
571591.4277190006,2053481057.5812109
571225.1115105189,6148101.030250471
571193.9059186372,6148045.753062408
568417.5351384624,6147991.093172291
571409.6878414293,6148014.944158263
570451.6286959524,6147995.118900327
568843.5299377461,6147979.297478051
571697.0000525923,6147985.784608293
571246.4348384489,6147989.329298345
